taxon,taxon1,taxon2,genus,tribe,subfamily,family,order,class,agg.ssp,rand.type,poly.ins
Ctenanthe_villosa,,,Ctenanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ctenanthe_setosa,,,Ctenanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ctenanthe_oppenheimiana,,,Ctenanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ctenanthe_dasycarpa,,,Ctenanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Ctenanthe_burle-marxii,,,Ctenanthe,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Maranta_lietzei,,,Maranta,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Maranta_depressa,,,Maranta,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Maranta_arundinacea,,,Maranta,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Maranta_sobolifera,,,Maranta,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Maranta_ruiziana,,,Maranta,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Maranta_protracta,,,Maranta,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Maranta_bicolor,,,Maranta,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Maranta_leuconeura,,,Maranta,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_monophylla,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_mildbraedii,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_microphylla,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_mannii,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_incertifolia,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_flexuosa,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_leucantha,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_holostachya,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_filipes,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_cuspidata,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_congensis,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_conferta,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Marantochloa_purpurea,,,Marantochloa,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_striata,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_koernickeana,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_similis,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_timothei,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_marantina,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_hagbergii,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_guzmanioides,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_anulque,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_lasiostachya,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_plurispicata,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_lutea,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_utilis,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_pluriplicata,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Calathea_crotalifera,,,Calathea,,,Marantaceae,Zingiberales,Magnoliopsida,,,
Thaumatococcus_daniellii,,,Thaumatococcus,,,Marantaceae,Zingiberales,Magnoliopsida,,,
